"Código","Unidade Territorial","UF","Referência","Municípios que aderiram ao Programa Criança Feliz"
"261040","PARNAMIRIM","PE","10/2018","1"
"261040","PARNAMIRIM","PE","07/2019","1"
"261040","PARNAMIRIM","PE","09/2019","1"
"261040","PARNAMIRIM","PE","08/2019","1"
"261040","PARNAMIRIM","PE","01/2019","1"
"261040","PARNAMIRIM","PE","05/2019","1"
"261040","PARNAMIRIM","PE","09/2018","1"
"261040","PARNAMIRIM","PE","02/2019","1"
"261040","PARNAMIRIM","PE","04/2019","1"
"261040","PARNAMIRIM","PE","06/2019","1"
"261040","PARNAMIRIM","PE","10/2019","1"
"261040","PARNAMIRIM","PE","11/2018","1"
"261040","PARNAMIRIM","PE","12/2018","1"
"261050","PASSIRA","PE","09/2018","1"
"261050","PASSIRA","PE","01/2019","1"
"261050","PASSIRA","PE","06/2019","1"
"261050","PASSIRA","PE","03/2019","1"
"261050","PASSIRA","PE","10/2019","1"
"261050","PASSIRA","PE","10/2018","1"
"261050","PASSIRA","PE","11/2018","1"
"261050","PASSIRA","PE","04/2019","1"
"261050","PASSIRA","PE","09/2019","1"
"261050","PASSIRA","PE","02/2019","1"
"261050","PASSIRA","PE","07/2019","1"
"261050","PASSIRA","PE","05/2019","1"
"261050","PASSIRA","PE","12/2018","1"
"261050","PASSIRA","PE","08/2019","1"
"261060","PAUDALHO","PE","01/2019","1"
"261060","PAUDALHO","PE","02/2019","1"
"261060","PAUDALHO","PE","10/2018","1"
"261060","PAUDALHO","PE","07/2019","1"
"261060","PAUDALHO","PE","09/2019","1"
"261060","PAUDALHO","PE","10/2019","1"
"261060","PAUDALHO","PE","06/2019","1"
"261060","PAUDALHO","PE","04/2019","1"
"261060","PAUDALHO","PE","03/2019","1"
"261060","PAUDALHO","PE","08/2019","1"
"261060","PAUDALHO","PE","11/2018","1"
"261060","PAUDALHO","PE","09/2018","1"
"261060","PAUDALHO","PE","12/2018","1"
"261060","PAUDALHO","PE","05/2019","1"
"261070","PAULISTA","PE","07/2019","1"
"261070","PAULISTA","PE","04/2019","1"
"261070","PAULISTA","PE","02/2019","1"
"261070","PAULISTA","PE","01/2019","1"
"261070","PAULISTA","PE","08/2019","1"
"261070","PAULISTA","PE","09/2018","1"
"261070","PAULISTA","PE","03/2019","1"
"261070","PAULISTA","PE","10/2019","1"
"261070","PAULISTA","PE","05/2019","1"
"261070","PAULISTA","PE","12/2018","1"
"261070","PAULISTA","PE","11/2018","1"
"261070","PAULISTA","PE","09/2019","1"
"261070","PAULISTA","PE","06/2019","1"
"261070","PAULISTA","PE","10/2018","1"
"261080","PEDRA","PE","09/2018","1"
"261080","PEDRA","PE","10/2019","1"
"261080","PEDRA","PE","05/2019","1"
"261080","PEDRA","PE","04/2019","1"
"261080","PEDRA","PE","11/2018","1"
"261080","PEDRA","PE","07/2019","1"
"261080","PEDRA","PE","10/2018","1"
"261080","PEDRA","PE","01/2019","1"
"261080","PEDRA","PE","02/2019","1"
"261080","PEDRA","PE","12/2018","1"
"261080","PEDRA","PE","06/2019","1"
"261080","PEDRA","PE","03/2019","1"
"261080","PEDRA","PE","08/2019","1"
"261080","PEDRA","PE","09/2019","1"
"261090","PESQUEIRA","PE","10/2019","1"
"261090","PESQUEIRA","PE","12/2018","1"
"261090","PESQUEIRA","PE","06/2019","1"
"261090","PESQUEIRA","PE","04/2019","1"
"261090","PESQUEIRA","PE","01/2019","1"
"261090","PESQUEIRA","PE","03/2019","1"
"261090","PESQUEIRA","PE","09/2019","1"
"261090","PESQUEIRA","PE","10/2018","1"
"261090","PESQUEIRA","PE","07/2019","1"
"261090","PESQUEIRA","PE","08/2019","1"
"261090","PESQUEIRA","PE","02/2019","1"
"261090","PESQUEIRA","PE","05/2019","1"
"261090","PESQUEIRA","PE","09/2018","1"
"261090","PESQUEIRA","PE","11/2018","1"
"261100","PETROLÂNDIA","PE","10/2019","1"
"261100","PETROLÂNDIA","PE","01/2019","1"
"261100","PETROLÂNDIA","PE","05/2019","1"
"261100","PETROLÂNDIA","PE","02/2019","1"
"261100","PETROLÂNDIA","PE","04/2019","1"
"261100","PETROLÂNDIA","PE","07/2019","1"
"261100","PETROLÂNDIA","PE","09/2019","1"
"261100","PETROLÂNDIA","PE","06/2019","1"
"261100","PETROLÂNDIA","PE","08/2019","1"
"261100","PETROLÂNDIA","PE","03/2019","1"
"261110","PETROLINA","PE","09/2018","1"
"261110","PETROLINA","PE","06/2019","1"
"261110","PETROLINA","PE","07/2019","1"
"261110","PETROLINA","PE","03/2019","1"
"261110","PETROLINA","PE","09/2019","1"
"261110","PETROLINA","PE","02/2019","1"
"261110","PETROLINA","PE","11/2018","1"
"261110","PETROLINA","PE","04/2019","1"
"261110","PETROLINA","PE","10/2019","1"
"261110","PETROLINA","PE","10/2018","1"
"261110","PETROLINA","PE","12/2018","1"
"261110","PETROLINA","PE","08/2019","1"
"261110","PETROLINA","PE","05/2019","1"
"261110","PETROLINA","PE","01/2019","1"
"261120","POÇÃO","PE","09/2019","1"
"261120","POÇÃO","PE","04/2019","1"
"261120","POÇÃO","PE","03/2019","1"
"261120","POÇÃO","PE","06/2019","1"
"261120","POÇÃO","PE","05/2019","1"
"261120","POÇÃO","PE","10/2018","1"
"261120","POÇÃO","PE","10/2019","1"
"261120","POÇÃO","PE","11/2018","1"
"261120","POÇÃO","PE","12/2018","1"
"261120","POÇÃO","PE","02/2019","1"
"261120","POÇÃO","PE","07/2019","1"
"261120","POÇÃO","PE","09/2018","1"
"261120","POÇÃO","PE","08/2019","1"
"261120","POÇÃO","PE","01/2019","1"
"261150","QUIPAPÁ","PE","09/2018","1"
"261150","QUIPAPÁ","PE","04/2019","1"
"261150","QUIPAPÁ","PE","02/2019","1"
"261150","QUIPAPÁ","PE","08/2019","1"
"261150","QUIPAPÁ","PE","01/2019","1"
"261150","QUIPAPÁ","PE","10/2019","1"
"261150","QUIPAPÁ","PE","06/2019","1"
"261150","QUIPAPÁ","PE","10/2018","1"
"261150","QUIPAPÁ","PE","05/2019","1"
"261150","QUIPAPÁ","PE","09/2019","1"
"261150","QUIPAPÁ","PE","11/2018","1"
"261150","QUIPAPÁ","PE","07/2019","1"
"261150","QUIPAPÁ","PE","12/2018","1"
"261150","QUIPAPÁ","PE","03/2019","1"
"261153","QUIXABA","PE","05/2019","1"
"261153","QUIXABA","PE","03/2019","1"
"261153","QUIXABA","PE","10/2018","1"
"261153","QUIXABA","PE","01/2019","1"
"261153","QUIXABA","PE","11/2018","1"
"261153","QUIXABA","PE","10/2019","1"
"261153","QUIXABA","PE","09/2018","1"
"261153","QUIXABA","PE","02/2019","1"
"261153","QUIXABA","PE","09/2019","1"
"261153","QUIXABA","PE","12/2018","1"
"261153","QUIXABA","PE","08/2019","1"
"261153","QUIXABA","PE","06/2019","1"
"261153","QUIXABA","PE","07/2019","1"
"261153","QUIXABA","PE","04/2019","1"
"261160","RECIFE","PE","09/2019","1"
"261160","RECIFE","PE","10/2018","1"
"261160","RECIFE","PE","05/2019","1"
"261160","RECIFE","PE","07/2019","1"
"261160","RECIFE","PE","08/2019","1"
"261160","RECIFE","PE","02/2019","1"
"261160","RECIFE","PE","01/2019","1"
"261160","RECIFE","PE","06/2019","1"
"261160","RECIFE","PE","10/2019","1"
"261160","RECIFE","PE","04/2019","1"
"261160","RECIFE","PE","03/2019","1"
"261160","RECIFE","PE","12/2018","1"
"261160","RECIFE","PE","09/2018","1"
"261160","RECIFE","PE","11/2018","1"
"261170","RIACHO DAS ALMAS","PE","10/2019","1"
"261170","RIACHO DAS ALMAS","PE","04/2019","1"
"261170","RIACHO DAS ALMAS","PE","01/2019","1"
"261170","RIACHO DAS ALMAS","PE","10/2018","1"
"261170","RIACHO DAS ALMAS","PE","09/2019","1"
"261170","RIACHO DAS ALMAS","PE","09/2018","1"
"261170","RIACHO DAS ALMAS","PE","03/2019","1"
"261170","RIACHO DAS ALMAS","PE","12/2018","1"
"261170","RIACHO DAS ALMAS","PE","08/2019","1"
"261170","RIACHO DAS ALMAS","PE","05/2019","1"
"261170","RIACHO DAS ALMAS","PE","02/2019","1"
"261170","RIACHO DAS ALMAS","PE","06/2019","1"
"261170","RIACHO DAS ALMAS","PE","11/2018","1"
"261170","RIACHO DAS ALMAS","PE","07/2019","1"
"261190","RIO FORMOSO","PE","05/2019","1"
"261190","RIO FORMOSO","PE","06/2019","1"
"261190","RIO FORMOSO","PE","02/2019","1"
"261190","RIO FORMOSO","PE","09/2019","1"
"261190","RIO FORMOSO","PE","11/2018","1"
"261190","RIO FORMOSO","PE","09/2018","1"
"261190","RIO FORMOSO","PE","08/2019","1"
"261190","RIO FORMOSO","PE","12/2018","1"
"261190","RIO FORMOSO","PE","04/2019","1"
"261190","RIO FORMOSO","PE","03/2019","1"
"261190","RIO FORMOSO","PE","07/2019","1"
"261190","RIO FORMOSO","PE","10/2019","1"
"261190","RIO FORMOSO","PE","10/2018","1"
"261190","RIO FORMOSO","PE","01/2019","1"
"261210","SALGADINHO","PE","05/2019","1"
"261210","SALGADINHO","PE","02/2019","1"
"261210","SALGADINHO","PE","09/2019","1"
"261210","SALGADINHO","PE","03/2019","1"
"261210","SALGADINHO","PE","11/2018","1"
"261210","SALGADINHO","PE","04/2019","1"
"261210","SALGADINHO","PE","10/2019","1"
"261210","SALGADINHO","PE","06/2019","1"
"261210","SALGADINHO","PE","09/2018","1"
"261210","SALGADINHO","PE","12/2018","1"
"261210","SALGADINHO","PE","07/2019","1"
"261210","SALGADINHO","PE","08/2019","1"
"261210","SALGADINHO","PE","10/2018","1"
"261210","SALGADINHO","PE","01/2019","1"
"261220","SALGUEIRO","PE","07/2019","1"
"261220","SALGUEIRO","PE","03/2019","1"
"261220","SALGUEIRO","PE","10/2019","1"
"261220","SALGUEIRO","PE","12/2018","1"
"261220","SALGUEIRO","PE","02/2019","1"
"261220","SALGUEIRO","PE","08/2019","1"
"261220","SALGUEIRO","PE","11/2018","1"
"261220","SALGUEIRO","PE","09/2018","1"
"261220","SALGUEIRO","PE","09/2019","1"
"261220","SALGUEIRO","PE","10/2018","1"
"261220","SALGUEIRO","PE","05/2019","1"
"261220","SALGUEIRO","PE","01/2019","1"
"261220","SALGUEIRO","PE","04/2019","1"
"261220","SALGUEIRO","PE","06/2019","1"
"261230","SALOÁ","PE","04/2019","1"
"261230","SALOÁ","PE","10/2019","1"
"261230","SALOÁ","PE","07/2019","1"
"261230","SALOÁ","PE","01/2019","1"
"261230","SALOÁ","PE","12/2018","1"
"261230","SALOÁ","PE","06/2019","1"
"261230","SALOÁ","PE","03/2019","1"
"261230","SALOÁ","PE","02/2019","1"
"261230","SALOÁ","PE","09/2018","1"
"261230","SALOÁ","PE","10/2018","1"
"261230","SALOÁ","PE","05/2019","1"
"261230","SALOÁ","PE","09/2019","1"
"261230","SALOÁ","PE","11/2018","1"
"261230","SALOÁ","PE","08/2019","1"
"261245","SANTA CRUZ","PE","09/2018","1"
"261245","SANTA CRUZ","PE","10/2018","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","12/2018","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","10/2019","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","11/2018","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","10/2018","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","02/2019","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","04/2019","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","07/2019","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","08/2019","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","03/2019","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","01/2019","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","05/2019","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","09/2019","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","09/2018","1"
"261250","SANTA CRUZ DO CAPIBARIBE","PE","06/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","02/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","09/2018","1"
"261260","SANTA MARIA DA BOA VISTA","PE","09/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","04/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","11/2018","1"
"261260","SANTA MARIA DA BOA VISTA","PE","06/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","10/2018","1"
"261260","SANTA MARIA DA BOA VISTA","PE","05/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","01/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","08/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","03/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","10/2019","1"
"261260","SANTA MARIA DA BOA VISTA","PE","12/2018","1"
"261260","SANTA MARIA DA BOA VISTA","PE","07/2019","1"
"261280","SANTA TEREZINHA","PE","05/2019","1"
"261280","SANTA TEREZINHA","PE","12/2018","1"
"261280","SANTA TEREZINHA","PE","09/2018","1"
"261280","SANTA TEREZINHA","PE","10/2019","1"
"261280","SANTA TEREZINHA","PE","08/2019","1"
"261280","SANTA TEREZINHA","PE","04/2019","1"
"261280","SANTA TEREZINHA","PE","06/2019","1"
"261280","SANTA TEREZINHA","PE","11/2018","1"
"261280","SANTA TEREZINHA","PE","09/2019","1"
"261280","SANTA TEREZINHA","PE","03/2019","1"
"261280","SANTA TEREZINHA","PE","10/2018","1"
"261280","SANTA TEREZINHA","PE","01/2019","1"
"261280","SANTA TEREZINHA","PE","02/2019","1"
"261280","SANTA TEREZINHA","PE","07/2019","1"
"261300","SÃO BENTO DO UNA","PE","08/2019","1"
"261300","SÃO BENTO DO UNA","PE","04/2019","1"
"261300","SÃO BENTO DO UNA","PE","03/2019","1"
"261300","SÃO BENTO DO UNA","PE","07/2019","1"
"261300","SÃO BENTO DO UNA","PE","12/2018","1"
"261300","SÃO BENTO DO UNA","PE","09/2019","1"
"261300","SÃO BENTO DO UNA","PE","01/2019","1"
"261300","SÃO BENTO DO UNA","PE","10/2018","1"
"261300","SÃO BENTO DO UNA","PE","09/2018","1"
"261300","SÃO BENTO DO UNA","PE","05/2019","1"
"261300","SÃO BENTO DO UNA","PE","06/2019","1"
"261300","SÃO BENTO DO UNA","PE","02/2019","1"
"261300","SÃO BENTO DO UNA","PE","10/2019","1"
"261300","SÃO BENTO DO UNA","PE","11/2018","1"
"261310","SÃO CAITANO","PE","06/2019","1"
"261310","SÃO CAITANO","PE","02/2019","1"
"261310","SÃO CAITANO","PE","04/2019","1"
"261310","SÃO CAITANO","PE","10/2019","1"
"261310","SÃO CAITANO","PE","10/2018","1"
"261310","SÃO CAITANO","PE","07/2019","1"
"261310","SÃO CAITANO","PE","03/2019","1"
"261310","SÃO CAITANO","PE","11/2018","1"
"261310","SÃO CAITANO","PE","08/2019","1"
"261310","SÃO CAITANO","PE","12/2018","1"
"261310","SÃO CAITANO","PE","05/2019","1"
"261310","SÃO CAITANO","PE","09/2019","1"
"261310","SÃO CAITANO","PE","09/2018","1"
"261310","SÃO CAITANO","PE","01/2019","1"
"261320","SÃO JOÃO","PE","09/2019","1"
"261320","SÃO JOÃO","PE","07/2019","1"
"261320","SÃO JOÃO","PE","02/2019","1"
"261320","SÃO JOÃO","PE","06/2019","1"
"261320","SÃO JOÃO","PE","10/2019","1"
"261320","SÃO JOÃO","PE","04/2019","1"
"261320","SÃO JOÃO","PE","08/2019","1"
"261320","SÃO JOÃO","PE","01/2019","1"
"261320","SÃO JOÃO","PE","03/2019","1"
"261320","SÃO JOÃO","PE","09/2018","1"
"261320","SÃO JOÃO","PE","12/2018","1"
"261320","SÃO JOÃO","PE","05/2019","1"
"261320","SÃO JOÃO","PE","10/2018","1"
"261320","SÃO JOÃO","PE","11/2018","1"
"261330","SÃO JOAQUIM DO MONTE","PE","01/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","11/2018","1"
"261330","SÃO JOAQUIM DO MONTE","PE","04/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","10/2018","1"
"261330","SÃO JOAQUIM DO MONTE","PE","09/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","05/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","10/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","03/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","08/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","06/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","09/2018","1"
"261330","SÃO JOAQUIM DO MONTE","PE","07/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","02/2019","1"
"261330","SÃO JOAQUIM DO MONTE","PE","12/2018","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","01/2019","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","06/2019","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","04/2019","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","11/2018","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","09/2018","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","08/2019","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","10/2018","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","12/2018","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","05/2019","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","09/2019","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","10/2019","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","02/2019","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","07/2019","1"
"261340","SÃO JOSÉ DA COROA GRANDE","PE","03/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","10/2018","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","10/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","11/2018","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","07/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","03/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","08/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","01/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","09/2018","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","12/2018","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","06/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","09/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","04/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","05/2019","1"
"261350","SÃO JOSÉ DO BELMONTE","PE","02/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","10/2018","1"
"261360","SÃO JOSÉ DO EGITO","PE","07/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","10/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","03/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","05/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","01/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","12/2018","1"
"261360","SÃO JOSÉ DO EGITO","PE","09/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","06/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","04/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","02/2019","1"
"261360","SÃO JOSÉ DO EGITO","PE","11/2018","1"
"261360","SÃO JOSÉ DO EGITO","PE","09/2018","1"
"261360","SÃO JOSÉ DO EGITO","PE","08/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","10/2018","1"
"261370","SÃO LOURENÇO DA MATA","PE","05/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","04/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","08/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","09/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","06/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","10/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","11/2018","1"
"261370","SÃO LOURENÇO DA MATA","PE","09/2018","1"
"261370","SÃO LOURENÇO DA MATA","PE","03/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","07/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","01/2019","1"
"261370","SÃO LOURENÇO DA MATA","PE","12/2018","1"
"261370","SÃO LOURENÇO DA MATA","PE","02/2019","1"
"261380","SÃO VICENTE FÉRRER","PE","01/2019","1"
"261380","SÃO VICENTE FÉRRER","PE","07/2019","1"
"261380","SÃO VICENTE FÉRRER","PE","06/2019","1"
"261380","SÃO VICENTE FÉRRER","PE","04/2019","1"
"261380","SÃO VICENTE FÉRRER","PE","11/2018","1"
"261380","SÃO VICENTE FÉRRER","PE","12/2018","1"
"261380","SÃO VICENTE FÉRRER","PE","05/2019","1"
"261380","SÃO VICENTE FÉRRER","PE","09/2019","1"
"261380","SÃO VICENTE FÉRRER","PE","08/2019","1"
"261380","SÃO VICENTE FÉRRER","PE","03/2019","1"
"261380","SÃO VICENTE FÉRRER","PE","09/2018","1"
"261380","SÃO VICENTE FÉRRER","PE","02/2019","1"
